N̼mero de Pedido,Cliente,Fecha del Pedido,Monto Total,Estado del Pedido,Ejecutivo Responsable,Producto Comprado
Pedido-4470,Cliente 1572,2024-09-06,4575.38,Procesado,Empleado 42,Producto 77
Pedido-4471,Cliente 1420,2025-02-05,2064.98,Cancelado,Empleado 29,Producto 113
Pedido-4472,Cliente 1756,2025-02-18,2230.35,Enviado,Empleado 87,Producto 236
Pedido-4473,Cliente 1472,2024-11-14,3899.24,Procesado,Empleado 4,Producto 177
Pedido-4474,Cliente 1900,2024-12-18,3575.32,Cancelado,Empleado 90,Producto 214
Pedido-4475,Cliente 1814,2025-02-04,1893.16,Cancelado,Empleado 58,Producto 209
Pedido-4476,Cliente 598,2025-01-30,4850.35,Enviado,Empleado 31,Producto 117
Pedido-4477,Cliente 1278,2025-01-16,4402.41,Enviado,Empleado 86,Producto 162
Pedido-4478,Cliente 68,2024-08-26,3880.21,Enviado,Empleado 85,Producto 278
Pedido-4479,Cliente 767,2025-02-19,1016.08,Cancelado,Empleado 58,Producto 40
Pedido-4480,Cliente 17,2024-07-27,440.71,Pendiente,Empleado 32,Producto 203
Pedido-4481,Cliente 797,2024-10-13,4470.76,Cancelado,Empleado 1,Producto 44
Pedido-4482,Cliente 207,2024-12-14,1846.79,Entregado,Empleado 11,Producto 26
Pedido-4483,Cliente 1741,2024-03-26,3190.41,Cancelado,Empleado 13,Producto 25
Pedido-4484,Cliente 1226,2024-08-28,3573.44,Enviado,Empleado 29,Producto 54
Pedido-4485,Cliente 1188,2024-06-06,2674.74,Pendiente,Empleado 23,Producto 291
Pedido-4486,Cliente 1120,2024-11-25,4203.49,Enviado,Empleado 55,Producto 249
Pedido-4487,Cliente 80,2024-10-10,1686.66,Entregado,Empleado 67,Producto 259
Pedido-4488,Cliente 809,2024-08-11,676.57,Pendiente,Empleado 66,Producto 166
Pedido-4489,Cliente 1780,2024-04-07,1241.42,Procesado,Empleado 12,Producto 58
Pedido-4490,Cliente 1787,2024-04-10,4196.23,Cancelado,Empleado 75,Producto 177
Pedido-4491,Cliente 1373,2024-04-02,1791.54,Procesado,Empleado 94,Producto 247
Pedido-4492,Cliente 1049,2024-07-11,4372.40,Entregado,Empleado 31,Producto 157
Pedido-4493,Cliente 1762,2025-02-12,3062.40,Cancelado,Empleado 20,Producto 243
Pedido-4494,Cliente 261,2024-03-15,1853.27,Pendiente,Empleado 41,Producto 192
Pedido-4495,Cliente 2000,2024-03-15,354.64,Enviado,Empleado 24,Producto 146
Pedido-4496,Cliente 1926,2024-12-08,2744.70,Procesado,Empleado 77,Producto 149
Pedido-4497,Cliente 801,2024-12-13,4663.27,Entregado,Empleado 7,Producto 213
Pedido-4498,Cliente 723,2025-01-30,469.46,Enviado,Empleado 63,Producto 213
Pedido-4499,Cliente 1999,2024-04-10,4725.10,Enviado,Empleado 54,Producto 149
Pedido-4500,Cliente 1082,2024-03-04,1839.70,Entregado,Empleado 33,Producto 120
Pedido-4501,Cliente 1460,2024-11-17,1127.00,Entregado,Empleado 35,Producto 28
Pedido-4502,Cliente 817,2025-01-09,1689.38,Entregado,Empleado 30,Producto 192
Pedido-4503,Cliente 1429,2024-11-18,2984.41,Cancelado,Empleado 8,Producto 72
Pedido-4504,Cliente 924,2024-11-04,3729.06,Procesado,Empleado 14,Producto 72
Pedido-4505,Cliente 470,2024-12-25,3204.20,Pendiente,Empleado 46,Producto 147
Pedido-4506,Cliente 614,2024-08-30,949.84,Cancelado,Empleado 93,Producto 301
Pedido-4507,Cliente 113,2024-03-03,2752.19,Cancelado,Empleado 38,Producto 295
Pedido-4508,Cliente 1077,2024-06-02,3840.33,Pendiente,Empleado 69,Producto 200
Pedido-4509,Cliente 1099,2024-11-21,1215.81,Cancelado,Empleado 23,Producto 185
Pedido-4510,Cliente 1189,2024-07-05,720.85,Cancelado,Empleado 27,Producto 239
Pedido-4511,Cliente 1231,2024-12-24,3479.84,Pendiente,Empleado 100,Producto 8
Pedido-4512,Cliente 46,2024-06-15,272.02,Procesado,Empleado 7,Producto 101
Pedido-4513,Cliente 1302,2024-09-08,1443.98,Procesado,Empleado 41,Producto 212
Pedido-4514,Cliente 1232,2024-12-16,178.20,Entregado,Empleado 82,Producto 240
Pedido-4515,Cliente 62,2024-07-08,1469.21,Entregado,Empleado 47,Producto 170
Pedido-4516,Cliente 1278,2025-02-11,4237.94,Cancelado,Empleado 31,Producto 8
Pedido-4517,Cliente 1680,2024-11-21,3758.69,Procesado,Empleado 8,Producto 79
Pedido-4518,Cliente 1776,2024-10-25,464.40,Entregado,Empleado 39,Producto 127
Pedido-4519,Cliente 990,2024-08-08,4595.74,Pendiente,Empleado 21,Producto 174
Pedido-4520,Cliente 673,2024-06-18,275.96,Cancelado,Empleado 8,Producto 193
Pedido-4521,Cliente 1990,2024-11-28,4147.39,Procesado,Empleado 14,Producto 189
Pedido-4522,Cliente 1965,2024-06-24,820.79,Procesado,Empleado 15,Producto 127
Pedido-4523,Cliente 1656,2024-12-24,919.61,Enviado,Empleado 85,Producto 242
Pedido-4524,Cliente 360,2024-10-27,3494.02,Entregado,Empleado 50,Producto 12
Pedido-4525,Cliente 1581,2024-04-02,3024.52,Entregado,Empleado 15,Producto 17
Pedido-4526,Cliente 941,2024-08-19,1825.54,Pendiente,Empleado 64,Producto 175
Pedido-4527,Cliente 211,2024-03-11,493.47,Pendiente,Empleado 92,Producto 86
Pedido-4528,Cliente 1002,2024-08-11,1868.62,Pendiente,Empleado 74,Producto 16
Pedido-4529,Cliente 1580,2025-01-30,3213.09,Cancelado,Empleado 86,Producto 36
Pedido-4530,Cliente 110,2024-09-15,3697.86,Procesado,Empleado 12,Producto 149
Pedido-4531,Cliente 204,2024-05-21,4658.83,Procesado,Empleado 77,Producto 51
Pedido-4532,Cliente 642,2024-05-04,3221.16,Enviado,Empleado 55,Producto 58
Pedido-4533,Cliente 1034,2024-11-16,3757.56,Enviado,Empleado 79,Producto 159
Pedido-4534,Cliente 1927,2024-04-10,1345.50,Enviado,Empleado 86,Producto 32
Pedido-4535,Cliente 553,2024-08-07,2525.99,Cancelado,Empleado 10,Producto 229
Pedido-4536,Cliente 727,2024-03-18,1889.24,Cancelado,Empleado 14,Producto 264
Pedido-4537,Cliente 1368,2025-02-20,1521.98,Procesado,Empleado 21,Producto 195
Pedido-4538,Cliente 1633,2024-04-26,2175.97,Enviado,Empleado 90,Producto 187
Pedido-4539,Cliente 450,2024-04-05,3621.73,Pendiente,Empleado 51,Producto 259
Pedido-4540,Cliente 1522,2024-10-31,831.66,Procesado,Empleado 23,Producto 281
Pedido-4541,Cliente 1406,2024-06-29,4259.55,Cancelado,Empleado 94,Producto 127
Pedido-4542,Cliente 1417,2024-09-28,3709.48,Enviado,Empleado 88,Producto 22
Pedido-4543,Cliente 1471,2024-11-12,2388.30,Enviado,Empleado 39,Producto 272
Pedido-4544,Cliente 1127,2024-04-30,1883.26,Pendiente,Empleado 97,Producto 209
Pedido-4545,Cliente 1778,2025-01-13,1440.71,Cancelado,Empleado 35,Producto 231
Pedido-4546,Cliente 1160,2024-03-19,1631.35,Pendiente,Empleado 53,Producto 36
Pedido-4547,Cliente 1088,2024-09-21,3233.22,Procesado,Empleado 86,Producto 220
Pedido-4548,Cliente 566,2025-02-18,4355.63,Enviado,Empleado 43,Producto 73
Pedido-4549,Cliente 1758,2024-12-14,269.56,Enviado,Empleado 21,Producto 19
Pedido-4550,Cliente 628,2024-07-11,3558.30,Cancelado,Empleado 87,Producto 184
Pedido-4551,Cliente 1132,2024-05-25,4612.59,Pendiente,Empleado 17,Producto 45
Pedido-4552,Cliente 1120,2025-02-08,3358.20,Cancelado,Empleado 34,Producto 252
Pedido-4553,Cliente 65,2025-01-04,3993.83,Cancelado,Empleado 81,Producto 158
Pedido-4554,Cliente 1912,2024-03-10,1098.17,Cancelado,Empleado 79,Producto 55
Pedido-4555,Cliente 573,2024-10-09,3054.43,Enviado,Empleado 75,Producto 65
Pedido-4556,Cliente 509,2024-11-17,1879.04,Cancelado,Empleado 4,Producto 301
Pedido-4557,Cliente 110,2024-09-14,141.39,Pendiente,Empleado 60,Producto 197
Pedido-4558,Cliente 135,2024-09-18,2015.38,Enviado,Empleado 34,Producto 112
Pedido-4559,Cliente 1024,2024-11-24,2933.58,Enviado,Empleado 20,Producto 128
Pedido-4560,Cliente 226,2024-04-25,294.08,Pendiente,Empleado 17,Producto 199
Pedido-4561,Cliente 194,2024-06-24,416.83,Pendiente,Empleado 44,Producto 110
Pedido-4562,Cliente 1598,2024-10-05,2485.52,Entregado,Empleado 31,Producto 61
Pedido-4563,Cliente 1088,2024-08-13,4440.16,Enviado,Empleado 81,Producto 158
Pedido-4564,Cliente 1883,2024-03-03,2220.62,Cancelado,Empleado 49,Producto 40
Pedido-4565,Cliente 732,2024-12-09,4639.78,Procesado,Empleado 14,Producto 196
Pedido-4566,Cliente 853,2024-06-08,3409.07,Entregado,Empleado 50,Producto 110
Pedido-4567,Cliente 238,2024-05-08,1424.80,Cancelado,Empleado 6,Producto 268
Pedido-4568,Cliente 200,2025-02-13,3483.17,Cancelado,Empleado 72,Producto 80
Pedido-4569,Cliente 297,2024-11-21,1790.92,Enviado,Empleado 12,Producto 192
Pedido-4570,Cliente 1945,2024-07-31,2345.98,Procesado,Empleado 46,Producto 81
Pedido-4571,Cliente 629,2024-11-13,2967.14,Enviado,Empleado 22,Producto 294
Pedido-4572,Cliente 300,2024-12-11,3607.19,Pendiente,Empleado 3,Producto 39
Pedido-4573,Cliente 1093,2024-04-10,4410.96,Procesado,Empleado 64,Producto 55
Pedido-4574,Cliente 1860,2024-10-23,1015.39,Enviado,Empleado 43,Producto 249
Pedido-4575,Cliente 722,2024-10-14,4799.66,Pendiente,Empleado 22,Producto 34
Pedido-4576,Cliente 1087,2024-10-11,3826.89,Cancelado,Empleado 22,Producto 153
Pedido-4577,Cliente 1441,2024-06-14,3164.41,Entregado,Empleado 27,Producto 190
Pedido-4578,Cliente 1328,2024-03-18,312.21,Procesado,Empleado 35,Producto 2
Pedido-4579,Cliente 891,2025-02-15,4110.49,Cancelado,Empleado 4,Producto 99
Pedido-4580,Cliente 1635,2024-12-13,2717.94,Procesado,Empleado 65,Producto 175
Pedido-4581,Cliente 1555,2025-01-29,3956.70,Entregado,Empleado 39,Producto 99
Pedido-4582,Cliente 441,2024-07-20,1597.28,Procesado,Empleado 49,Producto 276
Pedido-4583,Cliente 1405,2024-09-15,632.99,Entregado,Empleado 73,Producto 218
Pedido-4584,Cliente 484,2024-05-02,538.98,Enviado,Empleado 47,Producto 160
Pedido-4585,Cliente 225,2024-06-10,3391.80,Cancelado,Empleado 13,Producto 65
Pedido-4586,Cliente 1310,2024-06-12,150.13,Entregado,Empleado 4,Producto 285
Pedido-4587,Cliente 1198,2024-05-18,3849.48,Pendiente,Empleado 26,Producto 120
Pedido-4588,Cliente 523,2024-06-01,4127.37,Procesado,Empleado 81,Producto 153
Pedido-4589,Cliente 524,2024-05-09,4420.89,Pendiente,Empleado 73,Producto 222
Pedido-4590,Cliente 1619,2024-11-16,2961.61,Cancelado,Empleado 31,Producto 255
Pedido-4591,Cliente 1335,2024-07-21,4900.74,Entregado,Empleado 5,Producto 20
Pedido-4592,Cliente 716,2024-12-29,2766.21,Entregado,Empleado 99,Producto 112
Pedido-4593,Cliente 1709,2025-02-01,450.01,Cancelado,Empleado 11,Producto 29
Pedido-4594,Cliente 1992,2024-05-17,2274.50,Entregado,Empleado 70,Producto 68
Pedido-4595,Cliente 610,2024-03-23,609.10,Procesado,Empleado 49,Producto 245
Pedido-4596,Cliente 521,2024-11-02,3731.74,Pendiente,Empleado 40,Producto 65
Pedido-4597,Cliente 1944,2024-09-16,554.17,Cancelado,Empleado 99,Producto 243
Pedido-4598,Cliente 1430,2024-06-23,2658.92,Entregado,Empleado 70,Producto 153
Pedido-4599,Cliente 1018,2024-09-10,4852.10,Entregado,Empleado 21,Producto 64
Pedido-4600,Cliente 1671,2024-04-08,1062.98,Pendiente,Empleado 49,Producto 166
Pedido-4601,Cliente 808,2024-12-13,847.12,Enviado,Empleado 47,Producto 112
Pedido-4602,Cliente 1099,2024-10-07,3098.97,Pendiente,Empleado 87,Producto 53
Pedido-4603,Cliente 1402,2024-11-27,3630.32,Cancelado,Empleado 59,Producto 218
Pedido-4604,Cliente 505,2024-06-13,881.66,Enviado,Empleado 6,Producto 190
Pedido-4605,Cliente 1337,2024-10-26,2493.62,Enviado,Empleado 10,Producto 217
Pedido-4606,Cliente 849,2024-03-03,2360.03,Procesado,Empleado 17,Producto 4
Pedido-4607,Cliente 844,2024-12-01,1111.61,Procesado,Empleado 65,Producto 92
Pedido-4608,Cliente 1383,2024-05-22,507.51,Cancelado,Empleado 78,Producto 168
Pedido-4609,Cliente 782,2024-04-18,1666.64,Procesado,Empleado 75,Producto 222
Pedido-4610,Cliente 1294,2024-04-19,2948.00,Pendiente,Empleado 7,Producto 60
Pedido-4611,Cliente 1797,2024-08-07,3994.36,Pendiente,Empleado 47,Producto 289
Pedido-4612,Cliente 1424,2024-03-17,3750.92,Cancelado,Empleado 45,Producto 137
Pedido-4613,Cliente 349,2025-02-08,2533.93,Pendiente,Empleado 69,Producto 270
Pedido-4614,Cliente 549,2024-12-29,4359.68,Cancelado,Empleado 53,Producto 267
Pedido-4615,Cliente 383,2024-06-06,1448.15,Entregado,Empleado 76,Producto 221
Pedido-4616,Cliente 996,2024-05-26,266.20,Procesado,Empleado 63,Producto 71
Pedido-4617,Cliente 519,2024-12-12,4633.65,Cancelado,Empleado 21,Producto 172
Pedido-4618,Cliente 570,2024-10-20,3717.86,Entregado,Empleado 85,Producto 281
Pedido-4619,Cliente 1877,2024-06-13,1692.35,Enviado,Empleado 51,Producto 175
Pedido-4620,Cliente 1994,2024-11-04,301.88,Enviado,Empleado 47,Producto 80
Pedido-4621,Cliente 730,2024-07-05,1835.79,Pendiente,Empleado 50,Producto 79
Pedido-4622,Cliente 152,2024-07-20,3869.51,Pendiente,Empleado 42,Producto 21
Pedido-4623,Cliente 1103,2024-11-13,2632.72,Procesado,Empleado 88,Producto 253
Pedido-4624,Cliente 1324,2024-06-13,766.98,Entregado,Empleado 60,Producto 66
Pedido-4625,Cliente 620,2024-06-12,4238.13,Cancelado,Empleado 24,Producto 239
Pedido-4626,Cliente 1713,2024-09-27,3157.28,Procesado,Empleado 9,Producto 30
Pedido-4627,Cliente 1066,2024-10-15,2527.54,Procesado,Empleado 72,Producto 78
Pedido-4628,Cliente 1440,2024-08-05,3186.02,Cancelado,Empleado 77,Producto 204
Pedido-4629,Cliente 648,2025-02-19,549.28,Pendiente,Empleado 97,Producto 277
Pedido-4630,Cliente 731,2024-06-10,1331.86,Entregado,Empleado 12,Producto 183
Pedido-4631,Cliente 659,2025-02-15,388.69,Entregado,Empleado 86,Producto 291
Pedido-4632,Cliente 161,2024-07-08,3984.70,Entregado,Empleado 43,Producto 86
Pedido-4633,Cliente 501,2025-02-13,4526.25,Procesado,Empleado 85,Producto 128
Pedido-4634,Cliente 1762,2024-09-18,4013.52,Enviado,Empleado 61,Producto 15
Pedido-4635,Cliente 1656,2024-05-12,3158.59,Pendiente,Empleado 24,Producto 169
Pedido-4636,Cliente 1440,2024-07-11,3647.76,Cancelado,Empleado 4,Producto 82
Pedido-4637,Cliente 1794,2024-10-26,3909.50,Procesado,Empleado 54,Producto 268
Pedido-4638,Cliente 1179,2024-10-06,2811.46,Cancelado,Empleado 69,Producto 79
Pedido-4639,Cliente 1853,2024-06-22,3219.41,Entregado,Empleado 85,Producto 123
Pedido-4640,Cliente 1521,2024-07-30,3175.88,Entregado,Empleado 61,Producto 88
Pedido-4641,Cliente 1118,2024-04-15,3793.45,Enviado,Empleado 97,Producto 224
Pedido-4642,Cliente 1576,2024-07-25,2199.48,Entregado,Empleado 46,Producto 127
Pedido-4643,Cliente 1791,2024-08-30,4316.29,Procesado,Empleado 99,Producto 45
Pedido-4644,Cliente 348,2024-03-27,2007.94,Entregado,Empleado 70,Producto 27
Pedido-4645,Cliente 569,2024-09-15,4938.90,Pendiente,Empleado 93,Producto 228
Pedido-4646,Cliente 737,2024-11-18,1183.38,Procesado,Empleado 92,Producto 91
Pedido-4647,Cliente 1206,2025-01-31,1653.63,Cancelado,Empleado 17,Producto 195
Pedido-4648,Cliente 845,2024-08-21,2839.44,Cancelado,Empleado 14,Producto 72
Pedido-4649,Cliente 1583,2024-10-05,3061.50,Procesado,Empleado 15,Producto 137
Pedido-4650,Cliente 268,2024-08-16,1098.96,Enviado,Empleado 11,Producto 101
Pedido-4651,Cliente 153,2025-01-05,271.23,Enviado,Empleado 61,Producto 97
Pedido-4652,Cliente 976,2024-12-27,693.55,Cancelado,Empleado 90,Producto 50
Pedido-4653,Cliente 1670,2024-04-12,409.84,Pendiente,Empleado 11,Producto 277
Pedido-4654,Cliente 1885,2024-09-23,4568.82,Enviado,Empleado 61,Producto 178
Pedido-4655,Cliente 360,2024-06-29,1795.23,Procesado,Empleado 62,Producto 128
Pedido-4656,Cliente 643,2025-01-08,2682.58,Entregado,Empleado 5,Producto 49
Pedido-4657,Cliente 197,2024-10-15,797.46,Procesado,Empleado 87,Producto 215
Pedido-4658,Cliente 1269,2024-06-10,1770.53,Entregado,Empleado 62,Producto 100
Pedido-4659,Cliente 1625,2024-11-18,1314.84,Enviado,Empleado 71,Producto 142
Pedido-4660,Cliente 936,2025-02-21,4750.22,Pendiente,Empleado 50,Producto 254
Pedido-4661,Cliente 770,2024-12-17,414.35,Enviado,Empleado 33,Producto 6
Pedido-4662,Cliente 426,2024-10-12,4606.22,Cancelado,Empleado 21,Producto 291
Pedido-4663,Cliente 355,2025-02-09,1575.53,Entregado,Empleado 78,Producto 44
Pedido-4664,Cliente 1528,2024-10-18,3354.00,Entregado,Empleado 41,Producto 101
Pedido-4665,Cliente 1864,2024-08-23,1430.73,Pendiente,Empleado 76,Producto 3
Pedido-4666,Cliente 69,2024-05-01,859.82,Entregado,Empleado 84,Producto 38
Pedido-4667,Cliente 1017,2024-10-21,940.77,Cancelado,Empleado 60,Producto 251
Pedido-4668,Cliente 1022,2024-11-08,3579.51,Entregado,Empleado 59,Producto 198
Pedido-4669,Cliente 1911,2025-01-16,3223.24,Enviado,Empleado 12,Producto 171
Pedido-4670,Cliente 33,2024-04-24,818.92,Procesado,Empleado 5,Producto 231
Pedido-4671,Cliente 91,2024-11-04,3362.64,Procesado,Empleado 46,Producto 68
Pedido-4672,Cliente 1343,2024-03-22,965.04,Entregado,Empleado 91,Producto 132
Pedido-4673,Cliente 131,2024-11-20,1188.42,Pendiente,Empleado 73,Producto 289
Pedido-4674,Cliente 1735,2024-06-24,3454.43,Entregado,Empleado 52,Producto 209
Pedido-4675,Cliente 1764,2024-07-21,935.81,Procesado,Empleado 97,Producto 67
Pedido-4676,Cliente 1702,2024-12-10,2442.03,Pendiente,Empleado 80,Producto 207
Pedido-4677,Cliente 1325,2025-01-10,2344.38,Procesado,Empleado 80,Producto 83
Pedido-4678,Cliente 280,2025-02-23,3442.97,Cancelado,Empleado 48,Producto 215
Pedido-4679,Cliente 1901,2024-10-04,1549.60,Procesado,Empleado 14,Producto 128
Pedido-4680,Cliente 875,2024-08-29,527.26,Enviado,Empleado 17,Producto 167
Pedido-4681,Cliente 1551,2024-12-25,3043.67,Pendiente,Empleado 93,Producto 14
Pedido-4682,Cliente 911,2025-02-14,2474.04,Enviado,Empleado 81,Producto 151
Pedido-4683,Cliente 1194,2025-01-27,3622.51,Entregado,Empleado 13,Producto 10
Pedido-4684,Cliente 370,2024-03-22,3463.79,Enviado,Empleado 16,Producto 171
Pedido-4685,Cliente 1958,2024-08-09,1075.32,Procesado,Empleado 85,Producto 148
Pedido-4686,Cliente 104,2025-02-13,4894.26,Enviado,Empleado 31,Producto 216
Pedido-4687,Cliente 1023,2024-07-05,164.55,Procesado,Empleado 22,Producto 262
Pedido-4688,Cliente 1998,2024-07-01,4227.13,Entregado,Empleado 72,Producto 287
Pedido-4689,Cliente 45,2024-11-21,2233.02,Pendiente,Empleado 7,Producto 184
Pedido-4690,Cliente 428,2024-10-26,875.31,Enviado,Empleado 17,Producto 186
Pedido-4691,Cliente 1709,2024-07-16,1450.42,Cancelado,Empleado 20,Producto 31
Pedido-4692,Cliente 1315,2024-11-14,691.87,Enviado,Empleado 67,Producto 62
Pedido-4693,Cliente 1922,2024-07-01,3756.00,Enviado,Empleado 53,Producto 98
Pedido-4694,Cliente 950,2024-08-26,1017.08,Procesado,Empleado 45,Producto 288
Pedido-4695,Cliente 897,2024-05-24,2971.24,Enviado,Empleado 20,Producto 230
Pedido-4696,Cliente 1694,2024-07-26,4810.93,Cancelado,Empleado 57,Producto 180
Pedido-4697,Cliente 590,2024-10-08,2771.17,Cancelado,Empleado 23,Producto 125
Pedido-4698,Cliente 796,2024-06-15,4674.58,Entregado,Empleado 78,Producto 153
Pedido-4699,Cliente 642,2025-01-11,2843.05,Enviado,Empleado 50,Producto 25
Pedido-4700,Cliente 285,2024-12-22,4652.61,Procesado,Empleado 80,Producto 39
Pedido-4701,Cliente 995,2024-12-11,2287.13,Entregado,Empleado 92,Producto 2
Pedido-4702,Cliente 848,2024-12-04,4912.19,Pendiente,Empleado 87,Producto 128
Pedido-4703,Cliente 845,2024-05-28,4188.87,Procesado,Empleado 60,Producto 212
Pedido-4704,Cliente 1417,2024-06-12,2987.86,Entregado,Empleado 89,Producto 145
Pedido-4705,Cliente 1007,2024-11-03,3533.36,Enviado,Empleado 89,Producto 6
Pedido-4706,Cliente 1001,2024-04-29,4810.29,Pendiente,Empleado 61,Producto 219
Pedido-4707,Cliente 1203,2024-10-24,3598.00,Entregado,Empleado 42,Producto 282
Pedido-4708,Cliente 1326,2024-12-27,611.60,Entregado,Empleado 88,Producto 139
Pedido-4709,Cliente 1971,2025-01-25,3176.29,Entregado,Empleado 62,Producto 140
Pedido-4710,Cliente 422,2024-11-27,4281.22,Procesado,Empleado 50,Producto 198
Pedido-4711,Cliente 1477,2024-06-28,2960.12,Pendiente,Empleado 78,Producto 257
Pedido-4712,Cliente 315,2024-08-24,3028.92,Enviado,Empleado 12,Producto 9
Pedido-4713,Cliente 56,2024-10-13,2505.13,Pendiente,Empleado 60,Producto 6
Pedido-4714,Cliente 253,2024-12-16,1784.34,Cancelado,Empleado 42,Producto 99
Pedido-4715,Cliente 1798,2024-02-28,496.53,Cancelado,Empleado 86,Producto 70
Pedido-4716,Cliente 1186,2024-06-24,1186.52,Procesado,Empleado 12,Producto 155
Pedido-4717,Cliente 1911,2024-11-10,258.91,Enviado,Empleado 37,Producto 46
Pedido-4718,Cliente 1989,2025-02-24,2077.74,Enviado,Empleado 59,Producto 185
Pedido-4719,Cliente 1630,2024-08-17,1906.86,Cancelado,Empleado 59,Producto 165
Pedido-4720,Cliente 409,2024-10-26,337.18,Pendiente,Empleado 64,Producto 39
Pedido-4721,Cliente 1370,2024-04-26,3224.85,Entregado,Empleado 9,Producto 213
Pedido-4722,Cliente 586,2025-01-20,4613.74,Cancelado,Empleado 14,Producto 254
Pedido-4723,Cliente 1798,2024-10-15,3615.36,Enviado,Empleado 52,Producto 139
Pedido-4724,Cliente 340,2024-06-16,2967.79,Pendiente,Empleado 53,Producto 41
Pedido-4725,Cliente 1274,2024-08-15,3969.74,Procesado,Empleado 13,Producto 215
Pedido-4726,Cliente 1881,2024-06-02,666.88,Pendiente,Empleado 28,Producto 257
Pedido-4727,Cliente 1199,2024-03-07,4352.67,Pendiente,Empleado 62,Producto 148
Pedido-4728,Cliente 1466,2024-05-02,272.56,Pendiente,Empleado 55,Producto 99
Pedido-4729,Cliente 1571,2024-03-15,280.12,Procesado,Empleado 98,Producto 32
Pedido-4730,Cliente 70,2024-09-14,2402.32,Cancelado,Empleado 67,Producto 92
Pedido-4731,Cliente 1624,2024-04-01,904.18,Pendiente,Empleado 65,Producto 116
Pedido-4732,Cliente 838,2024-03-07,403.63,Pendiente,Empleado 9,Producto 116
Pedido-4733,Cliente 1523,2024-06-04,2315.34,Cancelado,Empleado 18,Producto 213
Pedido-4734,Cliente 346,2025-02-10,2520.31,Enviado,Empleado 43,Producto 118
Pedido-4735,Cliente 1374,2024-08-24,4216.21,Procesado,Empleado 26,Producto 132
Pedido-4736,Cliente 554,2024-07-19,110.72,Entregado,Empleado 20,Producto 6
Pedido-4737,Cliente 1306,2024-09-23,2616.37,Enviado,Empleado 38,Producto 65
Pedido-4738,Cliente 1306,2024-05-04,437.97,Procesado,Empleado 37,Producto 272
Pedido-4739,Cliente 35,2024-05-29,4494.36,Procesado,Empleado 95,Producto 164
Pedido-4740,Cliente 505,2024-06-25,1868.79,Enviado,Empleado 51,Producto 67
Pedido-4741,Cliente 1142,2024-12-06,426.98,Pendiente,Empleado 57,Producto 205
Pedido-4742,Cliente 609,2024-10-19,1233.37,Entregado,Empleado 18,Producto 39
Pedido-4743,Cliente 989,2024-10-06,4717.42,Cancelado,Empleado 91,Producto 111
Pedido-4744,Cliente 1120,2024-02-28,3157.60,Procesado,Empleado 97,Producto 49
Pedido-4745,Cliente 1294,2024-06-02,1589.58,Enviado,Empleado 23,Producto 33
Pedido-4746,Cliente 296,2024-07-08,1139.85,Cancelado,Empleado 85,Producto 24
